sample_id,release,filename,accession,study,bioproject_accession,biosample_accession,library_id,library_strategy,library_source,platform,instrument_model,design_description,generator_facility,generator_contact,data_type,filetype,library_layout,library_selection,shear_method,total_bp,coverage,ntsm_score,path,total_gbp,production,basecaller,basecaller_version
HG00117,3,HG00117-2_FC1_S18_L002_R1_001.fastq.gz,,SRP305758,PRJNA701308,SAMN41021697,HG00117-2,Hi-C,GENOMIC,ILLUMINA,Illumina NovaSeq 6000,Illumina Sequencing of Omni-C Libraries,University of California Santa Cruz,wseligma@ucsc.edu,unaligned reads,fastq,paired,RANDOM,no shear,27927405606,9.01,0.512246,s3://human-pangenomics/working/HPRC/HG00117/raw_data/hic/HG00117-2_FC1_S18_L002_R1_001.fastq.gz,27.93,HPRC_OmniC_241028,,
HG00117,3,HG00117-2_FC1_S18_L002_R2_001.fastq.gz,,SRP305758,PRJNA701308,SAMN41021697,HG00117-2,Hi-C,GENOMIC,ILLUMINA,Illumina NovaSeq 6000,Illumina Sequencing of Omni-C Libraries,University of California Santa Cruz,wseligma@ucsc.edu,unaligned reads,fastq,paired,RANDOM,no shear,27927405606,9.01,0.465453,s3://human-pangenomics/working/HPRC/HG00117/raw_data/hic/HG00117-2_FC1_S18_L002_R2_001.fastq.gz,27.93,HPRC_OmniC_241028,,
HG00117,3,HG00117-2_FC2_S18_L002_R1_001.fastq.gz,,SRP305758,PRJNA701308,SAMN41021697,HG00117-2,Hi-C,GENOMIC,ILLUMINA,Illumina NovaSeq 6000,Illumina Sequencing of Omni-C Libraries,University of California Santa Cruz,wseligma@ucsc.edu,unaligned reads,fastq,paired,RANDOM,no shear,25451109645,8.21,0.49382,s3://human-pangenomics/working/HPRC/HG00117/raw_data/hic/HG00117-2_FC2_S18_L002_R1_001.fastq.gz,25.45,HPRC_OmniC_241028,,
HG00117,3,HG00117-2_FC2_S18_L002_R2_001.fastq.gz,,SRP305758,PRJNA701308,SAMN41021697,HG00117-2,Hi-C,GENOMIC,ILLUMINA,Illumina NovaSeq 6000,Illumina Sequencing of Omni-C Libraries,University of California Santa Cruz,wseligma@ucsc.edu,unaligned reads,fastq,paired,RANDOM,no shear,25451109645,8.21,0.49478,s3://human-pangenomics/working/HPRC/HG00117/raw_data/hic/HG00117-2_FC2_S18_L002_R2_001.fastq.gz,25.45,HPRC_OmniC_241028,,
HG00119,3,HG00119-1_FC1_S33_L003_R1_001.fastq.gz,,SRP305758,PRJNA701308,#N/A,HG00119-1,Hi-C,GENOMIC,ILLUMINA,Illumina NovaSeq 6000,Illumina Sequencing of Omni-C Libraries,University of California Santa Cruz,wseligma@ucsc.edu,unaligned reads,fastq,paired,RANDOM,no shear,31469893692,10.15,0.491586,s3://human-pangenomics/working/HPRC/HG00119/raw_data/hic/HG00119-1_FC1_S33_L003_R1_001.fastq.gz,31.47,HPRC_OmniC_241028,,
HG00119,3,HG00119-1_FC1_S33_L003_R2_001.fastq.gz,,SRP305758,PRJNA701308,#N/A,HG00119-1,Hi-C,GENOMIC,ILLUMINA,Illumina NovaSeq 6000,Illumina Sequencing of Omni-C Libraries,University of California Santa Cruz,wseligma@ucsc.edu,unaligned reads,fastq,paired,RANDOM,no shear,31469893692,10.15,0.496448,s3://human-pangenomics/working/HPRC/HG00119/raw_data/hic/HG00119-1_FC1_S33_L003_R2_001.fastq.gz,31.47,HPRC_OmniC_241028,,
HG00119,3,HG00119-1_FC2_S33_L003_R1_001.fastq.gz,,SRP305758,PRJNA701308,#N/A,HG00119-1,Hi-C,GENOMIC,ILLUMINA,Illumina NovaSeq 6000,Illumina Sequencing of Omni-C Libraries,University of California Santa Cruz,wseligma@ucsc.edu,unaligned reads,fastq,paired,RANDOM,no shear,29503250968,9.52,0.524174,s3://human-pangenomics/working/HPRC/HG00119/raw_data/hic/HG00119-1_FC2_S33_L003_R1_001.fastq.gz,29.50,HPRC_OmniC_241028,,
HG00119,3,HG00119-1_FC2_S33_L003_R2_001.fastq.gz,,SRP305758,PRJNA701308,#N/A,HG00119-1,Hi-C,GENOMIC,ILLUMINA,Illumina NovaSeq 6000,Illumina Sequencing of Omni-C Libraries,University of California Santa Cruz,wseligma@ucsc.edu,unaligned reads,fastq,paired,RANDOM,no shear,29503250968,9.52,0.506191,s3://human-pangenomics/working/HPRC/HG00119/raw_data/hic/HG00119-1_FC2_S33_L003_R2_001.fastq.gz,29.50,HPRC_OmniC_241028,,
HG00119,3,HG00119-2_FC1_S34_L003_R1_001.fastq.gz,,SRP305758,PRJNA701308,#N/A,HG00119-2,Hi-C,GENOMIC,ILLUMINA,Illumina NovaSeq 6000,Illumina Sequencing of Omni-C Libraries,University of California Santa Cruz,wseligma@ucsc.edu,unaligned reads,fastq,paired,RANDOM,no shear,30202864621,9.74,0.491623,s3://human-pangenomics/working/HPRC/HG00119/raw_data/hic/HG00119-2_FC1_S34_L003_R1_001.fastq.gz,30.20,HPRC_OmniC_241028,,
HG00119,3,HG00119-2_FC1_S34_L003_R2_001.fastq.gz,,SRP305758,PRJNA701308,#N/A,HG00119-2,Hi-C,GENOMIC,ILLUMINA,Illumina NovaSeq 6000,Illumina Sequencing of Omni-C Libraries,University of California Santa Cruz,wseligma@ucsc.edu,unaligned reads,fastq,paired,RANDOM,no shear,30202864621,9.74,0.492001,s3://human-pangenomics/working/HPRC/HG00119/raw_data/hic/HG00119-2_FC1_S34_L003_R2_001.fastq.gz,30.20,HPRC_OmniC_241028,,
HG00119,3,HG00119-2_FC2_S34_L003_R1_001.fastq.gz,,SRP305758,PRJNA701308,#N/A,HG00119-2,Hi-C,GENOMIC,ILLUMINA,Illumina NovaSeq 6000,Illumina Sequencing of Omni-C Libraries,University of California Santa Cruz,wseligma@ucsc.edu,unaligned reads,fastq,paired,RANDOM,no shear,27708281654,8.94,0.52954,s3://human-pangenomics/working/HPRC/HG00119/raw_data/hic/HG00119-2_FC2_S34_L003_R1_001.fastq.gz,27.71,HPRC_OmniC_241028,,
HG00119,3,HG00119-2_FC2_S34_L003_R2_001.fastq.gz,,SRP305758,PRJNA701308,#N/A,HG00119-2,Hi-C,GENOMIC,ILLUMINA,Illumina NovaSeq 6000,Illumina Sequencing of Omni-C Libraries,University of California Santa Cruz,wseligma@ucsc.edu,unaligned reads,fastq,paired,RANDOM,no shear,27708281654,8.94,0.504616,s3://human-pangenomics/working/HPRC/HG00119/raw_data/hic/HG00119-2_FC2_S34_L003_R2_001.fastq.gz,27.71,HPRC_OmniC_241028,,
HG00120,3,HG00120-2_FC2_S48_L004_R2_001.fastq.gz,,SRP305758,PRJNA701308,,HG00120-2,Hi-C,GENOMIC,ILLUMINA,Illumina NovaSeq 6000,Illumina Sequencing of Omni-C Libraries,University of California Santa Cruz,wseligma@ucsc.edu,unaligned reads,fastq,paired,RANDOM,no shear,32582271432,10.51,0.402361,s3://human-pangenomics/working/HPRC/HG00120/raw_data/hic/HG00120-2_FC2_S48_L004_R2_001.fastq.gz,32.58,HPRC-OmniC-100124Pools,,
HG00120,3,HG00120-2_FC1_S48_L004_R2_001.fastq.gz,,SRP305758,PRJNA701308,,HG00120-2,Hi-C,GENOMIC,ILLUMINA,Illumina NovaSeq 6000,Illumina Sequencing of Omni-C Libraries,University of California Santa Cruz,wseligma@ucsc.edu,unaligned reads,fastq,paired,RANDOM,no shear,29952442748,9.66,0.407318,s3://human-pangenomics/working/HPRC/HG00120/raw_data/hic/HG00120-2_FC1_S48_L004_R2_001.fastq.gz,29.95,HPRC-OmniC-100124Pools,,
HG00120,3,HG00120-1_FC1_S47_L004_R2_001.fastq.gz,,SRP305758,PRJNA701308,,HG00120-1,Hi-C,GENOMIC,ILLUMINA,Illumina NovaSeq 6000,Illumina Sequencing of Omni-C Libraries,University of California Santa Cruz,wseligma@ucsc.edu,unaligned reads,fastq,paired,RANDOM,no shear,28221121142,9.1,0.437537,s3://human-pangenomics/working/HPRC/HG00120/raw_data/hic/HG00120-1_FC1_S47_L004_R2_001.fastq.gz,28.22,HPRC-OmniC-100124Pools,,
HG00120,3,HG00120-1_FC2_S47_L004_R2_001.fastq.gz,,SRP305758,PRJNA701308,,HG00120-1,Hi-C,GENOMIC,ILLUMINA,Illumina NovaSeq 6000,Illumina Sequencing of Omni-C Libraries,University of California Santa Cruz,wseligma@ucsc.edu,unaligned reads,fastq,paired,RANDOM,no shear,30835330235,9.95,0.44082,s3://human-pangenomics/working/HPRC/HG00120/raw_data/hic/HG00120-1_FC2_S47_L004_R2_001.fastq.gz,30.84,HPRC-OmniC-100124Pools,,
HG00120,3,HG00120-2_FC2_S48_L004_R1_001.fastq.gz,,SRP305758,PRJNA701308,,HG00120-2,Hi-C,GENOMIC,ILLUMINA,Illumina NovaSeq 6000,Illumina Sequencing of Omni-C Libraries,University of California Santa Cruz,wseligma@ucsc.edu,unaligned reads,fastq,paired,RANDOM,no shear,32582271432,10.51,0.44417,s3://human-pangenomics/working/HPRC/HG00120/raw_data/hic/HG00120-2_FC2_S48_L004_R1_001.fastq.gz,32.58,HPRC-OmniC-100124Pools,,
HG00120,3,HG00120-2_FC1_S48_L004_R1_001.fastq.gz,,SRP305758,PRJNA701308,,HG00120-2,Hi-C,GENOMIC,ILLUMINA,Illumina NovaSeq 6000,Illumina Sequencing of Omni-C Libraries,University of California Santa Cruz,wseligma@ucsc.edu,unaligned reads,fastq,paired,RANDOM,no shear,29952442748,9.66,0.451793,s3://human-pangenomics/working/HPRC/HG00120/raw_data/hic/HG00120-2_FC1_S48_L004_R1_001.fastq.gz,29.95,HPRC-OmniC-100124Pools,,
HG00120,3,HG00120-1_FC2_S47_L004_R1_001.fastq.gz,,SRP305758,PRJNA701308,,HG00120-1,Hi-C,GENOMIC,ILLUMINA,Illumina NovaSeq 6000,Illumina Sequencing of Omni-C Libraries,University of California Santa Cruz,wseligma@ucsc.edu,unaligned reads,fastq,paired,RANDOM,no shear,30835330235,9.95,0.45717,s3://human-pangenomics/working/HPRC/HG00120/raw_data/hic/HG00120-1_FC2_S47_L004_R1_001.fastq.gz,30.84,HPRC-OmniC-100124Pools,,
HG00120,3,HG00120-1_FC1_S47_L004_R1_001.fastq.gz,,SRP305758,PRJNA701308,,HG00120-1,Hi-C,GENOMIC,ILLUMINA,Illumina NovaSeq 6000,Illumina Sequencing of Omni-C Libraries,University of California Santa Cruz,wseligma@ucsc.edu,unaligned reads,fastq,paired,RANDOM,no shear,28221121142,9.1,0.486358,s3://human-pangenomics/working/HPRC/HG00120/raw_data/hic/HG00120-1_FC1_S47_L004_R1_001.fastq.gz,28.22,HPRC-OmniC-100124Pools,,
HG00126,2,HG00126-1_FC2_S3_L004_R1_001.fastq.gz,SRR30310980,SRP305758,PRJNA701308,SAMN41021637,HG00126-1_FC2_S3_L004,Hi-C,GENOMIC,ILLUMINA,Illumina NovaSeq 6000,Illumina Sequencing of Omni-C Libraries,University of California Santa Cruz,wseligma@ucsc.edu,unaligned reads,fastq,paired,RANDOM,no shear,21643319995,6.98,0.494569,s3://human-pangenomics/working/HPRC/HG00126/raw_data/hic/HG00126-1_FC2_S3_L004_R1_001.fastq.gz,21.64,HiC,,
HG00126,2,HG00126-1_FC2_S3_L004_R2_001.fastq.gz,SRR30310980,SRP305758,PRJNA701308,SAMN41021637,HG00126-1_FC2_S3_L004,Hi-C,GENOMIC,ILLUMINA,Illumina NovaSeq 6000,Illumina Sequencing of Omni-C Libraries,University of California Santa Cruz,wseligma@ucsc.edu,unaligned reads,fastq,paired,RANDOM,no shear,21643319995,6.98,0.494569,s3://human-pangenomics/working/HPRC/HG00126/raw_data/hic/HG00126-1_FC2_S3_L004_R2_001.fastq.gz,21.64,HiC,,
HG00126,2,HG00126-1_FC1_S3_L004_R1_001.fastq.gz,SRR30310981,SRP305758,PRJNA701308,SAMN41021637,HG00126-1_FC1_S3_L004,Hi-C,GENOMIC,ILLUMINA,Illumina NovaSeq 6000,Illumina Sequencing of Omni-C Libraries,University of California Santa Cruz,wseligma@ucsc.edu,unaligned reads,fastq,paired,RANDOM,no shear,23014404072,7.42,0.456062,s3://human-pangenomics/working/HPRC/HG00126/raw_data/hic/HG00126-1_FC1_S3_L004_R1_001.fastq.gz,23.01,HiC,,
HG00126,2,HG00126-1_FC1_S3_L004_R2_001.fastq.gz,SRR30310981,SRP305758,PRJNA701308,SAMN41021637,HG00126-1_FC1_S3_L004,Hi-C,GENOMIC,ILLUMINA,Illumina NovaSeq 6000,Illumina Sequencing of Omni-C Libraries,University of California Santa Cruz,wseligma@ucsc.edu,unaligned reads,fastq,paired,RANDOM,no shear,23014404072,7.42,0.456062,s3://human-pangenomics/working/HPRC/HG00126/raw_data/hic/HG00126-1_FC1_S3_L004_R2_001.fastq.gz,23.01,HiC,,
HG00126,2,HG00126-2_FC2_S4_L004_R1_001.fastq.gz,SRR30310952,SRP305758,PRJNA701308,SAMN41021637,HG00126-2_FC2_S4_L004,Hi-C,GENOMIC,ILLUMINA,Illumina NovaSeq 6000,Illumina Sequencing of Omni-C Libraries,University of California Santa Cruz,wseligma@ucsc.edu,unaligned reads,fastq,paired,RANDOM,no shear,31102901178,10.03,0.42042,s3://human-pangenomics/working/HPRC/HG00126/raw_data/hic/HG00126-2_FC2_S4_L004_R1_001.fastq.gz,31.10,HiC,,
HG00126,2,HG00126-2_FC2_S4_L004_R2_001.fastq.gz,SRR30310952,SRP305758,PRJNA701308,SAMN41021637,HG00126-2_FC2_S4_L004,Hi-C,GENOMIC,ILLUMINA,Illumina NovaSeq 6000,Illumina Sequencing of Omni-C Libraries,University of California Santa Cruz,wseligma@ucsc.edu,unaligned reads,fastq,paired,RANDOM,no shear,31102901178,10.03,0.42042,s3://human-pangenomics/working/HPRC/HG00126/raw_data/hic/HG00126-2_FC2_S4_L004_R2_001.fastq.gz,31.10,HiC,,
HG00126,2,HG00126-2_FC1_S4_L004_R1_001.fastq.gz,SRR30310819,SRP305758,PRJNA701308,SAMN41021637,HG00126-2_FC1_S4_L004,Hi-C,GENOMIC,ILLUMINA,Illumina NovaSeq 6000,Illumina Sequencing of Omni-C Libraries,University of California Santa Cruz,wseligma@ucsc.edu,unaligned reads,fastq,paired,RANDOM,no shear,33281084483,10.74,0.416005,s3://human-pangenomics/working/HPRC/HG00126/raw_data/hic/HG00126-2_FC1_S4_L004_R1_001.fastq.gz,33.28,HiC,,
HG00126,2,HG00126-2_FC1_S4_L004_R2_001.fastq.gz,SRR30310819,SRP305758,PRJNA701308,SAMN41021637,HG00126-2_FC1_S4_L004,Hi-C,GENOMIC,ILLUMINA,Illumina NovaSeq 6000,Illumina Sequencing of Omni-C Libraries,University of California Santa Cruz,wseligma@ucsc.edu,unaligned reads,fastq,paired,RANDOM,no shear,33281084483,10.74,0.416005,s3://human-pangenomics/working/HPRC/HG00126/raw_data/hic/HG00126-2_FC1_S4_L004_R2_001.fastq.gz,33.28,HiC,,
HG00128,2,HG00128-2_FC2_S10_L004_R1_001.fastq.gz,SRR30310884,SRP305758,PRJNA701308,SAMN41021641,HG00128-2_FC2_S10_L004,Hi-C,GENOMIC,ILLUMINA,Illumina NovaSeq 6000,Illumina Sequencing of Omni-C Libraries,University of California Santa Cruz,wseligma@ucsc.edu,unaligned reads,fastq,paired,RANDOM,no shear,16272984308,5.25,0.558467,s3://human-pangenomics/working/HPRC/HG00128/raw_data/hic/HG00128-2_FC2_S10_L004_R1_001.fastq.gz,16.27,HiC,,
HG00128,2,HG00128-2_FC2_S10_L004_R2_001.fastq.gz,SRR30310884,SRP305758,PRJNA701308,SAMN41021641,HG00128-2_FC2_S10_L004,Hi-C,GENOMIC,ILLUMINA,Illumina NovaSeq 6000,Illumina Sequencing of Omni-C Libraries,University of California Santa Cruz,wseligma@ucsc.edu,unaligned reads,fastq,paired,RANDOM,no shear,16272984308,5.25,0.558467,s3://human-pangenomics/working/HPRC/HG00128/raw_data/hic/HG00128-2_FC2_S10_L004_R2_001.fastq.gz,16.27,HiC,,
HG00128,2,HG00128-2_FC1_S10_L004_R1_001.fastq.gz,SRR30310895,SRP305758,PRJNA701308,SAMN41021641,HG00128-2_FC1_S10_L004,Hi-C,GENOMIC,ILLUMINA,Illumina NovaSeq 6000,Illumina Sequencing of Omni-C Libraries,University of California Santa Cruz,wseligma@ucsc.edu,unaligned reads,fastq,paired,RANDOM,no shear,17124632311,5.52,0.519285,s3://human-pangenomics/working/HPRC/HG00128/raw_data/hic/HG00128-2_FC1_S10_L004_R1_001.fastq.gz,17.12,HiC,,
HG00128,2,HG00128-2_FC1_S10_L004_R2_001.fastq.gz,SRR30310895,SRP305758,PRJNA701308,SAMN41021641,HG00128-2_FC1_S10_L004,Hi-C,GENOMIC,ILLUMINA,Illumina NovaSeq 6000,Illumina Sequencing of Omni-C Libraries,University of California Santa Cruz,wseligma@ucsc.edu,unaligned reads,fastq,paired,RANDOM,no shear,17124632311,5.52,0.519285,s3://human-pangenomics/working/HPRC/HG00128/raw_data/hic/HG00128-2_FC1_S10_L004_R2_001.fastq.gz,17.12,HiC,,
HG00128,2,HG00128-1_FC2_S9_L004_R1_001.fastq.gz,SRR30310906,SRP305758,PRJNA701308,SAMN41021641,HG00128-1_FC2_S9_L004,Hi-C,GENOMIC,ILLUMINA,Illumina NovaSeq 6000,Illumina Sequencing of Omni-C Libraries,University of California Santa Cruz,wseligma@ucsc.edu,unaligned reads,fastq,paired,RANDOM,no shear,17480349957,5.64,0.498659,s3://human-pangenomics/working/HPRC/HG00128/raw_data/hic/HG00128-1_FC2_S9_L004_R1_001.fastq.gz,17.48,HiC,,
HG00128,2,HG00128-1_FC2_S9_L004_R2_001.fastq.gz,SRR30310906,SRP305758,PRJNA701308,SAMN41021641,HG00128-1_FC2_S9_L004,Hi-C,GENOMIC,ILLUMINA,Illumina NovaSeq 6000,Illumina Sequencing of Omni-C Libraries,University of California Santa Cruz,wseligma@ucsc.edu,unaligned reads,fastq,paired,RANDOM,no shear,17480349957,5.64,0.498659,s3://human-pangenomics/working/HPRC/HG00128/raw_data/hic/HG00128-1_FC2_S9_L004_R2_001.fastq.gz,17.48,HiC,,
HG00128,2,HG00128-1_FC1_S9_L004_R1_001.fastq.gz,SRR30310941,SRP305758,PRJNA701308,SAMN41021641,HG00128-1_FC1_S9_L004,Hi-C,GENOMIC,ILLUMINA,Illumina NovaSeq 6000,Illumina Sequencing of Omni-C Libraries,University of California Santa Cruz,wseligma@ucsc.edu,unaligned reads,fastq,paired,RANDOM,no shear,18338855625,5.92,0.461992,s3://human-pangenomics/working/HPRC/HG00128/raw_data/hic/HG00128-1_FC1_S9_L004_R1_001.fastq.gz,18.34,HiC,,
HG00128,2,HG00128-1_FC1_S9_L004_R2_001.fastq.gz,SRR30310941,SRP305758,PRJNA701308,SAMN41021641,HG00128-1_FC1_S9_L004,Hi-C,GENOMIC,ILLUMINA,Illumina NovaSeq 6000,Illumina Sequencing of Omni-C Libraries,University of California Santa Cruz,wseligma@ucsc.edu,unaligned reads,fastq,paired,RANDOM,no shear,18338855625,5.92,0.461992,s3://human-pangenomics/working/HPRC/HG00128/raw_data/hic/HG00128-1_FC1_S9_L004_R2_001.fastq.gz,18.34,HiC,,
HG00133,2,HG00133-2_FC2_S6_L004_R1_001.fastq.gz,SRR30310968,SRP305758,PRJNA701308,SAMN41021638,HG00133-2_FC2_S6_L004,Hi-C,GENOMIC,ILLUMINA,Illumina NovaSeq 6000,Illumina Sequencing of Omni-C Libraries,University of California Santa Cruz,wseligma@ucsc.edu,unaligned reads,fastq,paired,RANDOM,no shear,14710505617,4.75,0.527565,s3://human-pangenomics/working/HPRC/HG00133/raw_data/hic/HG00133-2_FC2_S6_L004_R1_001.fastq.gz,14.71,HiC,,
HG00133,2,HG00133-2_FC2_S6_L004_R2_001.fastq.gz,SRR30310968,SRP305758,PRJNA701308,SAMN41021638,HG00133-2_FC2_S6_L004,Hi-C,GENOMIC,ILLUMINA,Illumina NovaSeq 6000,Illumina Sequencing of Omni-C Libraries,University of California Santa Cruz,wseligma@ucsc.edu,unaligned reads,fastq,paired,RANDOM,no shear,14710505617,4.75,0.527565,s3://human-pangenomics/working/HPRC/HG00133/raw_data/hic/HG00133-2_FC2_S6_L004_R2_001.fastq.gz,14.71,HiC,,
HG00133,2,HG00133-2_FC1_S6_L004_R1_001.fastq.gz,SRR30310979,SRP305758,PRJNA701308,SAMN41021638,HG00133-2_FC1_S6_L004,Hi-C,GENOMIC,ILLUMINA,Illumina NovaSeq 6000,Illumina Sequencing of Omni-C Libraries,University of California Santa Cruz,wseligma@ucsc.edu,unaligned reads,fastq,paired,RANDOM,no shear,15627199286,5.04,0.513267,s3://human-pangenomics/working/HPRC/HG00133/raw_data/hic/HG00133-2_FC1_S6_L004_R1_001.fastq.gz,15.63,HiC,,
HG00133,2,HG00133-2_FC1_S6_L004_R2_001.fastq.gz,SRR30310979,SRP305758,PRJNA701308,SAMN41021638,HG00133-2_FC1_S6_L004,Hi-C,GENOMIC,ILLUMINA,Illumina NovaSeq 6000,Illumina Sequencing of Omni-C Libraries,University of California Santa Cruz,wseligma@ucsc.edu,unaligned reads,fastq,paired,RANDOM,no shear,15627199286,5.04,0.513267,s3://human-pangenomics/working/HPRC/HG00133/raw_data/hic/HG00133-2_FC1_S6_L004_R2_001.fastq.gz,15.63,HiC,,
HG00133,2,HG00133-1_FC2_S5_L004_R1_001.fastq.gz,SRR30310838,SRP305758,PRJNA701308,SAMN41021638,HG00133-1_FC2_S5_L004,Hi-C,GENOMIC,ILLUMINA,Illumina NovaSeq 6000,Illumina Sequencing of Omni-C Libraries,University of California Santa Cruz,wseligma@ucsc.edu,unaligned reads,fastq,paired,RANDOM,no shear,20487595742,6.61,0.453404,s3://human-pangenomics/working/HPRC/HG00133/raw_data/hic/HG00133-1_FC2_S5_L004_R1_001.fastq.gz,20.49,HiC,,
HG00133,2,HG00133-1_FC2_S5_L004_R2_001.fastq.gz,SRR30310838,SRP305758,PRJNA701308,SAMN41021638,HG00133-1_FC2_S5_L004,Hi-C,GENOMIC,ILLUMINA,Illumina NovaSeq 6000,Illumina Sequencing of Omni-C Libraries,University of California Santa Cruz,wseligma@ucsc.edu,unaligned reads,fastq,paired,RANDOM,no shear,20487595742,6.61,0.453404,s3://human-pangenomics/working/HPRC/HG00133/raw_data/hic/HG00133-1_FC2_S5_L004_R2_001.fastq.gz,20.49,HiC,,
HG00133,2,HG00133-1_FC1_S5_L004_R1_001.fastq.gz,SRR30310849,SRP305758,PRJNA701308,SAMN41021638,HG00133-1_FC1_S5_L004,Hi-C,GENOMIC,ILLUMINA,Illumina NovaSeq 6000,Illumina Sequencing of Omni-C Libraries,University of California Santa Cruz,wseligma@ucsc.edu,unaligned reads,fastq,paired,RANDOM,no shear,21805365041,7.03,0.481832,s3://human-pangenomics/working/HPRC/HG00133/raw_data/hic/HG00133-1_FC1_S5_L004_R1_001.fastq.gz,21.81,HiC,,
HG00133,2,HG00133-1_FC1_S5_L004_R2_001.fastq.gz,SRR30310849,SRP305758,PRJNA701308,SAMN41021638,HG00133-1_FC1_S5_L004,Hi-C,GENOMIC,ILLUMINA,Illumina NovaSeq 6000,Illumina Sequencing of Omni-C Libraries,University of California Santa Cruz,wseligma@ucsc.edu,unaligned reads,fastq,paired,RANDOM,no shear,21805365041,7.03,0.481832,s3://human-pangenomics/working/HPRC/HG00133/raw_data/hic/HG00133-1_FC1_S5_L004_R2_001.fastq.gz,21.81,HiC,,
HG00140,2,HG00140-2_S30_L003_R1_001.fastq.gz,SRR30242364,SRP305758,PRJNA701308,SAMN33621941,HG00140-2_S30_L003,Hi-C,GENOMIC,ILLUMINA,Illumina NovaSeq 6000,Illumina Sequencing of Omni-C Libraries,University of California Santa Cruz,wseligma@ucsc.edu,unaligned reads,fastq,paired,RANDOM,no shear,11381920704,3.67,0.605152,s3://human-pangenomics/working/HPRC/HG00140/raw_data/hic/HG00140-2_S30_L003_R1_001.fastq.gz,11.38,HiC,,
HG00140,2,HG00140-2_S30_L003_R2_001.fastq.gz,SRR30242364,SRP305758,PRJNA701308,SAMN33621941,HG00140-2_S30_L003,Hi-C,GENOMIC,ILLUMINA,Illumina NovaSeq 6000,Illumina Sequencing of Omni-C Libraries,University of California Santa Cruz,wseligma@ucsc.edu,unaligned reads,fastq,paired,RANDOM,no shear,11381178346,3.67,0.584642,s3://human-pangenomics/working/HPRC/HG00140/raw_data/hic/HG00140-2_S30_L003_R2_001.fastq.gz,11.38,HiC,,
HG00140,2,HG00140-2_S30_L001_R1_001.fastq.gz,SRR30242383,SRP305758,PRJNA701308,SAMN33621941,HG00140-2_S30_L001,Hi-C,GENOMIC,ILLUMINA,Illumina NovaSeq 6000,Illumina Sequencing of Omni-C Libraries,University of California Santa Cruz,wseligma@ucsc.edu,unaligned reads,fastq,paired,RANDOM,no shear,11657507684,3.76,0.605446,s3://human-pangenomics/working/HPRC/HG00140/raw_data/hic/HG00140-2_S30_L001_R1_001.fastq.gz,11.66,HiC,,
HG00140,2,HG00140-2_S30_L001_R2_001.fastq.gz,SRR30242383,SRP305758,PRJNA701308,SAMN33621941,HG00140-2_S30_L001,Hi-C,GENOMIC,ILLUMINA,Illumina NovaSeq 6000,Illumina Sequencing of Omni-C Libraries,University of California Santa Cruz,wseligma@ucsc.edu,unaligned reads,fastq,paired,RANDOM,no shear,11656900126,3.76,0.578836,s3://human-pangenomics/working/HPRC/HG00140/raw_data/hic/HG00140-2_S30_L001_R2_001.fastq.gz,11.66,HiC,,
HG00140,2,HG00140-2_S30_L004_R1_001.fastq.gz,SRR30242350,SRP305758,PRJNA701308,SAMN33621941,HG00140-2_S30_L004,Hi-C,GENOMIC,ILLUMINA,Illumina NovaSeq 6000,Illumina Sequencing of Omni-C Libraries,University of California Santa Cruz,wseligma@ucsc.edu,unaligned reads,fastq,paired,RANDOM,no shear,11682855823,3.77,0.611291,s3://human-pangenomics/working/HPRC/HG00140/raw_data/hic/HG00140-2_S30_L004_R1_001.fastq.gz,11.68,HiC,,
HG00140,2,HG00140-2_S30_L004_R2_001.fastq.gz,SRR30242350,SRP305758,PRJNA701308,SAMN33621941,HG00140-2_S30_L004,Hi-C,GENOMIC,ILLUMINA,Illumina NovaSeq 6000,Illumina Sequencing of Omni-C Libraries,University of California Santa Cruz,wseligma@ucsc.edu,unaligned reads,fastq,paired,RANDOM,no shear,11682118798,3.77,0.605834,s3://human-pangenomics/working/HPRC/HG00140/raw_data/hic/HG00140-2_S30_L004_R2_001.fastq.gz,11.68,HiC,,
HG00140,2,HG00140-2_S30_L002_R1_001.fastq.gz,SRR30242372,SRP305758,PRJNA701308,SAMN33621941,HG00140-2_S30_L002,Hi-C,GENOMIC,ILLUMINA,Illumina NovaSeq 6000,Illumina Sequencing of Omni-C Libraries,University of California Santa Cruz,wseligma@ucsc.edu,unaligned reads,fastq,paired,RANDOM,no shear,11961656403,3.86,0.595329,s3://human-pangenomics/working/HPRC/HG00140/raw_data/hic/HG00140-2_S30_L002_R1_001.fastq.gz,11.96,HiC,,
HG00140,2,HG00140-2_S30_L002_R2_001.fastq.gz,SRR30242372,SRP305758,PRJNA701308,SAMN33621941,HG00140-2_S30_L002,Hi-C,GENOMIC,ILLUMINA,Illumina NovaSeq 6000,Illumina Sequencing of Omni-C Libraries,University of California Santa Cruz,wseligma@ucsc.edu,unaligned reads,fastq,paired,RANDOM,no shear,11960834436,3.86,0.558096,s3://human-pangenomics/working/HPRC/HG00140/raw_data/hic/HG00140-2_S30_L002_R2_001.fastq.gz,11.96,HiC,,
